,...1.Control.1.csv,...1.Control.2.csv,...1.Control.3.csv,...2.Moderate.1.csv,...2.Moderate.2.csv,...2.Moderate.3.csv,...3.Extreme.3.csv,...3.Extreme.1.csv,...3.Extreme.2.csv,...4.3.Days.recovery.1.csv,...4.3.Days.recovery.2.csv,...4.3.days.recovery.3.csv,...5.6.Days.recovery.1.csv,...5.6.Days.recovery.2.csv,...5.6.days.recovery.3.csv
gi|115482170|,0.000570375,0.000773965,0.000506978,0.000574049,0.000503347,0.000656778,0.000708649,0.000623817,0.000635319,0.000578075,0.000542127,0.000737752,0.000609152,0.000744997,0.000400848
gi|115482210|,0.000860393,0.000657892,0.000703156,0.00074904,0.000875039,0.000644105,0.00081343,0.000585457,0.000598018,0.000641989,0.000594777,0.000917143,0.000482823,0.000538741,0.000805451
gi|115482238|,0.000639534,0.000575264,0.000857321,0.000510405,0.000447816,0.000605539,0.000553016,0.000695142,0.000448842,0.000534258,0.000710066,0.000595596,0.000728802,0.000642135,0.000655674
gi|115482342|,0.000622228,0.000765587,0.00067717,0.000633127,0.000681237,0.00059997,0.000603792,0.000658107,0.000865392,0.000589331,0.001023194,0.00055225,0.000277235,0.000475512,0.000564674
gi|115482366|,0.000625329,0.00049172,0.000506944,0.000592395,0.0004959,0.00076529,0.00033719,0.000552257,0.000655679,0.00057332,0.000473537,0.000560135,0.000521867,0.000565164,0.000543334
gi|115482382|,0.000473122,0.000654727,0.000652803,0.000837708,0.00059273,0.000484491,0.000627695,0.000551129,0.000473749,0.000728917,0.000721991,0.000621759,0.000664066,0.000571668,0.00055527
gi|115482392|,0.000829535,0.000710533,0.000811253,0.000327929,0.00065018,0.000668477,0.000591645,0.000722291,0.000701441,0.000617716,0.00062559,0.000589517,0.000494683,0.000581951,0.000627172
gi|115482412|,0.000766311,0.000774277,0.00056826,0.000727981,0.000517431,0.000496147,0.00068039,0.000877213,0.000845408,0.000822557,0.000646833,0.000640314,0.000702861,0.000700959,0.00052589
gi|115482468|,0.000510079,0.000511015,0.000622293,0.000696436,0.000450027,0.0007761,0.000727604,0.000716827,0.000487507,0.000381362,0.000725298,0.000665105,0.000565837,0.00089521,0.000563445
gi|115482534|,0.000642332,0.000680774,0.000560342,0.000651569,0.000592189,0.000557169,0.000489693,0.000794086,0.000542387,0.00023053,0.000772522,0.000682701,0.000473536,0.0006028,0.000510129
gi|115482666|,0.000842618,0.000688899,0.000730104,0.000806406,0.000644043,0.000542217,0.00048453,0.000629128,0.000620086,0.001026868,0.000857646,0.000595922,0.000565359,0.000828363,0.000418861
gi|115482672|,0.000439032,0.00086743,0.000685567,0.000551258,0.000652963,0.000606618,0.000720199,0.000656256,0.000785028,0.000692023,0.00074005,0.000598962,0.000723545,0.000602184,0.000570701
gi|115482676|,0.000745291,0.000485008,0.000683137,0.000595142,0.00069708,0.000517054,0.000511328,0.000707178,0.000459023,0.000612342,0.00073322,0.00071767,0.000791137,0.000804879,0.000600268
gi|115482692|,0.00068539,0.000636115,0.000653946,0.000738188,0.00046229,0.00059005,0.000623601,0.000768742,0.000623016,0.000676311,0.000759159,0.000627679,0.000782909,0.000477748,0.000587792
gi|115482714|,0.000623247,0.000729033,0.000726422,0.000826423,0.00065483,0.000815644,0.00076324,0.000518822,0.000617092,0.000546478,0.000680063,0.000823294,0.000627696,0.000579715,0.000702822
gi|115482724|,0.000562295,0.000614349,0.00058941,0.000783324,0.00043997,0.000359652,0.000608712,0.000628229,0.000894043,0.000744397,0.000612578,0.000806474,0.000578915,0.000658572,0.000913584
gi|115482746|,0.000663759,0.000866495,0.000594217,0.000888703,0.000675412,0.000784779,0.000792793,0.000757039,0.000707042,0.000544327,0.000673261,0.00063394,0.000652312,0.000674707,0.000393498
gi|115482792|,0.000687973,0.000631451,0.000710534,0.000674519,0.000771178,0.000542689,0.000495778,0.000722716,0.000676614,0.000692456,0.00067879,0.000748031,0.000650372,0.00075288,0.000652713
gi|115482798|,0.000865195,0.000635448,0.000912503,0.000811848,0.00060718,0.000833091,0.000422484,0.000688411,0.000573516,0.000727145,0.000567824,0.000756535,0.000533488,0.00051815,0.000446346
gi|115482800|,0.000478493,0.000548107,0.000490665,0.000594686,0.000691055,0.000555688,0.000567989,0.000691323,0.000715644,0.000610663,0.00069969,0.001008535,0.000701663,0.000605449,0.000558895
gi|115482810|,0.000831756,0.000575197,0.00064317,0.000598841,0.000555269,0.000610693,0.000590106,0.000821411,0.000625206,0.00061455,0.000596376,0.000693997,0.000732097,0.000491971,0.000685224
gi|115482816|,0.00044371,0.000647372,0.000630646,0.000436759,0.000615174,0.000600171,0.000740256,0.000664602,0.000306335,0.000658017,0.000586393,0.000744169,0.000569383,0.000796205,0.000560633
gi|115482872|,0.000539451,0.000859049,0.000837262,0.000731342,0.000689651,0.000805198,0.00076689,0.000647152,0.000413027,0.000566264,0.000383698,0.000798043,0.000683663,0.000583617,0.000644143
gi|115482934|,0.000448178,0.000536109,0.0004264,0.000507634,0.000584226,0.000783288,0.000762216,0.000735082,0.000637002,0.00057652,0.000629571,0.000530198,0.000788236,0.000621618,0.000655888
gi|115482950|,0.000534447,0.000685952,0.000457267,0.00044322,0.000621727,0.000608793,0.000556563,0.000680475,0.000405076,0.000561151,0.000732925,0.000594712,0.000845869,0.00046646,0.000561592
gi|115483048|,0.000564834,0.000884523,0.000508163,0.000682415,0.000525287,0.000443201,0.000643509,0.000682929,0.000861754,0.000802701,0.000469382,0.000780486,0.000672847,0.000510718,0.000836458
gi|115483066|,0.000752979,0.000571246,0.000476322,0.000546386,0.000523195,0.000430679,0.00032542,0.000579419,0.000756296,0.000598663,0.000670877,0.000724108,0.000623517,0.00061928,0.000713336
gi|115483086|,0.000379215,0.000532685,0.000396971,0.000905429,0.000617556,0.000860215,0.000497285,0.000735602,0.000533028,0.000781776,0.000560729,0.000824108,0.000488997,0.000507914,0.000243738
gi|115483088|,0.000846125,0.000562893,0.000545766,0.000678179,0.000404231,0.000508204,0.000631515,0.000619924,0.000682483,0.000644752,0.000630041,0.000463396,0.000402574,0.000606629,0.000467974
gi|115483172|,0.000603835,0.000982964,0.000779453,0.000871736,0.000643768,0.000840056,0.000775547,0.00082479,0.000487791,0.000728491,0.000949588,0.000726592,0.000652232,0.000684487,0.000617684
gi|115483178|,0.000414716,0.000690377,0.000492939,0.000674288,0.000550568,0.000621255,0.00043323,0.000590407,0.000726089,0.000547464,0.000691427,0.000690102,0.000773353,0.000612915,0.00040309
gi|115483206|,0.000653096,0.000606586,0.000776291,0.000770198,0.000789635,0.000670753,0.000423941,0.000609629,0.000637835,0.000796215,0.000661746,0.000567245,0.000848417,0.000829065,0.000808802
gi|115483208|,0.000395457,0.000523499,0.000674621,0.000482937,0.000942489,0.000734206,0.00076675,0.000614976,0.000739743,0.000569517,0.000856484,0.000697997,0.000880706,0.000667314,0.000525664
gi|115483212|,0.00045831,0.000498863,0.000581072,0.000660551,0.000511281,0.000548357,0.000465278,0.000549706,0.000764064,0.000738411,0.000689227,0.000573281,0.000522335,0.00085355,0.000502802
gi|115483248|,0.000884945,0.000595728,0.00082384,0.000799255,0.000636256,0.000734647,0.000603284,0.000495758,0.000753188,0.00070684,0.000680014,0.000585612,0.000644029,0.000385736,0.000541704
gi|115483348|,0.000801436,0.000838771,0.000920081,0.000702146,0.0006579,0.000633881,0.000578279,0.000603849,0.000594732,0.00066937,0.000632611,0.00057336,0.000772753,0.000588391,0.000330058
gi|115483466|,0.000705095,0.000766294,0.000791364,0.000408284,0.000413298,0.000678205,0.000642727,0.000627932,0.000881671,0.000399603,0.000699201,0.000457531,0.000781656,0.000751891,0.00071666
gi|115483468|,0.00084651,0.000858903,0.000635772,0.000717294,0.000995319,0.000544348,0.000747983,0.000824126,0.000500492,0.000556624,0.000744224,0.000616636,0.000867066,0.000840356,0.000389211
gi|115483480|,0.000673432,0.000697014,0.000742125,0.000614008,0.000672932,0.000764766,0.000868246,0.00055785,0.00096584,0.000750127,0.000707091,0.000705013,0.000958077,0.000555182,0.000614216
gi|115483532|,0.000687726,0.000495172,0.000555365,0.000756052,0.00071503,0.000844807,0.000767082,0.000627495,0.00044748,0.000699862,0.000312939,0.000850114,0.000511799,0.000650633,0.000941073
gi|115483546|,0.000467911,0.000762052,0.000566872,0.000596532,0.000690875,0.000786982,0.000475963,0.000687884,0.000559353,0.000461486,0.000786778,0.000653724,0.000619698,0.000621636,0.000780082
gi|115483552|,0.000672417,0.000843687,0.000683953,0.000578245,0.000810811,0.000572457,0.000691604,0.000587931,0.00080151,0.000403406,0.000543862,0.000700448,0.000514583,0.000641165,0.000594109
gi|115483568|,0.000683828,0.000732115,0.000670141,0.00088235,0.000632956,0.000712263,0.000566513,0.000615328,0.000721232,0.000529395,0.000634112,0.000781519,0.000830177,0.000718877,0.000658365
gi|115483602|,0.000438526,0.000681085,0.000958749,0.000527624,0.000890026,0.000673834,0.000670897,0.000644852,0.00070976,0.00090174,0.000732545,0.000554959,0.000691649,0.000490278,0.000682921
gi|115483604|,0.000619395,0.000700045,0.000810295,0.000547527,0.000628367,0.000637358,0.000913616,0.000403466,0.000737144,0.000623225,0.000689869,0.000699195,0.000701822,0.000851566,0.000580183
gi|115483624|,0.000596501,0.000504777,0.000613507,0.000765731,0.000564137,0.000629437,0.000601949,0.000826657,0.000527971,0.000556659,0.000693161,0.000625339,0.000554345,0.000618183,0.000637097
gi|115483692|,0.00063744,0.000650858,0.000837157,0.000536661,0.000660589,0.000541317,0.000444041,0.000760767,0.000754694,0.000685721,0.000515945,0.000698224,0.000796425,0.000442913,0.000780639
gi|115483737|,0.000847528,0.000850155,0.000785451,0.000619012,0.000566666,0.000729815,0.000613553,0.00068481,0.000666892,0.000592869,0.000684957,0.000593758,0.000634692,0.000540769,0.000753658
gi|115483747|:reversed,0.000762246,0.000660931,0.000550668,0.000728133,0.000692801,0.000561943,0.00068589,0.000643822,0.000660493,0.000425915,0.000610581,0.000724424,0.000617775,0.000694383,0.000384702
gi|115483755|,0.000513473,0.00050578,0.000749387,0.000644495,0.000541527,0.000519013,0.000673623,0.000629057,0.000532742,0.000681676,0.00057078,0.000617147,0.000595061,0.000797564,0.000716603
gi|115483997|,0.000666484,0.000722045,0.000441122,0.000463561,0.000786835,0.000681247,0.000609057,0.000750092,0.000429293,0.00044363,0.000795239,0.000556916,0.000740411,0.000652479,0.000641369
gi|115484165|,0.000492181,0.00049404,0.000623647,0.000507825,0.000655206,0.000577944,0.000568313,0.000775293,0.000476554,0.000634581,0.000439915,0.000687936,0.000162736,0.000692095,0.000907124
gi|115484175|,0.000777437,0.000610073,0.000906539,0.000875362,0.00063061,0.000615148,0.000645632,0.000371449,0.000659612,0.000881775,0.000666018,0.000628692,0.000704392,0.000550222,0.000541167
gi|115484191|,0.000545158,0.000686505,0.000603001,0.000547818,0.000564721,0.000556775,0.000824577,0.000592847,0.000401229,0.000783274,0.000716609,0.000414712,0.000595844,0.000771155,0.000705117
gi|115484259|,0.000477196,0.00063977,0.000503737,0.000501205,0.000641177,0.000758129,0.000613172,0.000798513,0.000389581,0.000464265,0.00091545,0.000595341,0.000556595,0.000662806,0.000604385
gi|115484337|,0.000370904,0.000714677,0.000662299,0.000506559,0.000674428,0.000589796,0.000680855,0.000686635,0.000877209,0.000544816,0.000832274,0.000456919,0.000640551,0.000639761,0.000334583
gi|115484359|,0.000722836,0.000648011,0.000718509,0.000652136,0.000538681,0.000773549,0.000695275,0.000574488,0.000687124,0.000748756,0.000708363,0.000693521,0.000664871,0.00068804,0.000702415
gi|115484367|,0.000384184,0.000705476,0.000875711,0.000507733,0.000560193,0.000550241,0.00069498,0.000374851,0.000697596,0.000535831,0.000657159,0.000486876,0.000677751,0.000459222,0.000802626
gi|115484401|,0.000561161,0.00047432,0.000543137,0.00035539,0.000661005,0.000387672,0.000619257,0.000679321,0.000506676,0.000577695,0.000758083,0.000944281,0.000641255,0.000596197,0.000514133
gi|115484453|,0.00070699,0.000732373,0.000755168,0.000486705,0.000528979,0.000756726,0.000707502,0.00051187,0.000678817,0.000809141,0.000502944,0.000629772,0.000757418,0.000587688,0.000467071
gi|115484585|,0.00052953,0.000721278,0.000580009,0.000572173,0.000915627,0.000693366,0.000629327,0.000609864,0.000591383,0.000618835,0.000611274,0.000837435,0.000797331,0.000813269,0.000685597
gi|115484731|,0.000830415,0.00043669,0.000630326,0.000540989,0.000551639,0.000735176,0.000483007,0.000725961,0.000868372,0.000735713,0.000580083,0.000590126,0.000728288,0.000707816,0.000966811
gi|115484761|,0.000610422,0.000447698,0.000695931,0.000899913,0.000718493,0.0006563,0.000650205,0.000610452,0.000575875,0.000623605,0.000615051,0.000758997,0.000882343,0.000523472,0.000720551
gi|115484851|,0.00063471,0.000721785,0.000725497,0.000864252,0.000591649,0.000733208,0.000746491,0.000732211,0.000565127,0.000800027,0.000724484,0.000647391,0.000454554,0.000736008,0.000707739
gi|115484853|,0.000747219,0.000691406,0.000562258,0.000620665,0.000743375,0.000800133,0.000698669,0.000710722,0.000635267,0.000852026,0.000715626,0.000648048,0.000526882,0.000632111,0.000847059
gi|115484891|,0.000686394,0.000925319,0.000570379,0.000389053,0.00072372,0.000783776,0.000955346,0.000686461,0.000515385,0.000612295,0.000777151,0.000643569,0.000714688,0.000386179,0.00060973
gi|115484899|,0.000588038,0.000624528,0.000622345,0.000737632,0.000846631,0.00075591,0.000584765,0.000731221,0.000794983,0.000607905,0.000612352,0.000714339,0.000646331,0.000685672,0.000520686
gi|115484939|,0.000659844,0.000660771,0.000816385,0.000499151,0.000573133,0.000563155,0.000651353,0.0005116,0.000949187,0.000557076,0.000707267,0.000584384,0.000576803,0.000772423,0.000694427
gi|115485081|,0.000880604,0.000572083,0.000610766,0.000777601,0.000629405,0.000568867,0.000664641,0.000635483,0.000680289,0.000638467,0.00065506,0.000925423,0.000783765,0.000742498,0.000679681
gi|115485133|,0.000508192,0.00036941,0.000597054,0.000554834,0.000582976,0.000632085,0.000547829,0.000562376,0.000589906,0.000627181,0.000983591,0.000545155,0.000745019,0.000571519,0.000787671
gi|115485231|,0.000485562,0.000590609,0.000719118,0.00063937,0.000377124,0.000603474,0.000692094,0.000506458,0.000835471,0.000773183,0.000671464,0.000562525,0.000760241,0.0003285,0.000778328
gi|115485299|,0.000640476,0.001018215,0.00058527,0.00075812,0.000646265,0.000790743,0.000512974,0.000858211,0.000635977,0.000704407,0.000765183,0.000598702,0.000627107,0.000508502,0.000751983
gi|115485403|,0.000489772,0.000672196,0.000781516,0.00063817,0.000625298,0.000430002,0.000544956,0.000590745,0.000542288,0.000628031,0.000760747,0.000404312,0.000839836,0.000576777,0.000667784
gi|115485405|,0.000688804,0.000681296,0.000434541,0.00064905,0.000655646,0.000609077,0.000645165,0.000569678,0.00070773,0.000604385,0.000654244,0.000676789,0.000819929,0.000570822,0.000652185
gi|115485513|,0.000619108,0.000559955,0.000687749,0.000625574,0.000675551,0.000632212,0.000897393,0.000680631,0.000676903,0.000689461,0.000560477,0.000804239,0.00055264,0.000600474,0.000633232
gi|115485529|,0.000627428,0.000662169,0.000680357,0.0005956,0.000466699,0.00056867,0.000452611,0.000712549,0.000669615,0.000446642,0.000327627,0.000876053,0.000510759,0.000719169,0.000661693
gi|115485537|,0.000424897,0.000576217,0.000718017,0.00059425,0.000840067,0.000543791,0.000718677,0.000630004,0.000487109,0.000698514,0.000437147,0.000748293,0.000516917,0.000556061,0.000642486
gi|115485699|,0.000747671,0.00056338,0.00066452,0.000709804,0.000526785,0.000699628,0.000705651,0.000465755,0.000535413,0.000523123,0.000731055,0.000636335,0.000495533,0.000471818,0.000636715
gi|115485721|,0.000705498,0.000572071,0.000889716,0.000528869,0.000567029,0.000599537,0.000817592,0.000606348,0.000838235,0.000956522,0.000648861,0.000789596,0.000815603,0.000731495,0.000611115
gi|115485731|,0.000413145,0.000649341,0.000101504,0.000919119,0.000783246,0.000804253,0.000627498,0.000522718,0.000656258,0.000818362,0.000636804,0.000689802,0.000391096,0.000564606,0.000565311
gi|115485789|,0.000444899,0.000526386,0.000427456,0.000644272,0.000762287,0.000738864,0.000496372,0.000589691,0.000641973,0.000577474,0.000388171,0.000735447,0.000347129,0.000689042,0.00063743
gi|115485825|,0.00056239,0.000596797,0.000742137,0.000500759,0.000641603,0.000547519,0.000758297,0.000589468,0.000400691,0.000818297,0.000586604,0.000752727,0.000540673,0.000747485,0.00072326
gi|115485837|,0.000742181,0.00052999,0.000772205,0.000516228,0.000446303,0.000556646,0.000808685,0.000562059,0.000613943,0.000690823,0.000710926,0.00067939,0.000616926,0.000652965,0.00070647
gi|115485847|,0.000738503,0.000647155,0.00076383,0.000560782,0.000705652,0.000587419,0.000633976,0.000495061,0.00061699,0.000880152,0.000808054,0.000732686,0.000620849,0.000426584,0.000697972
gi|115485887|,0.000892128,0.000633708,0.000837812,0.00081809,0.00084192,0.000502727,0.000656944,0.000362907,0.000598119,0.000564144,0.000230667,0.000678578,0.000653479,0.000562869,0.0008203
gi|115485913|,0.000689676,0.000578495,0.000708353,0.000654172,0.000654665,0.000798204,0.000491155,0.000913737,0.000777984,0.000855378,0.000531367,0.000713074,0.00090235,0.0004787,0.000680917
gi|115486079|,0.00054079,0.000450798,0.000727148,0.000647077,0.000909639,0.000666253,0.000659721,0.0005585,0.000644861,0.000500768,0.000663358,0.000834845,0.000645526,0.000597099,0.000782131
gi|115486133|,0.000631006,0.000609885,0.000546006,0.000486872,0.000487767,0.000523736,0.000714588,0.000669876,0.000628972,0.000483955,0.000579751,0.000454259,0.00072405,0.000630724,0.000789488
gi|115486155|,0.000742433,0.000677359,0.000543474,0.000485381,0.000599843,0.000437309,0.000641106,0.000726287,0.000740652,0.000771148,0.000550163,0.000764662,0.000730578,0.000734952,0.00083358
gi|115486179|,0.000698187,0.000644144,0.000575584,0.000679988,0.000728075,0.000770142,0.00060981,0.000615621,0.000627742,0.000462759,0.000505845,0.000665081,0.000953351,0.000387402,0.000738922
gi|115486187|,0.000725945,0.00061201,0.000691152,0.000647737,0.000458499,0.000967642,0.000626023,0.000719445,0.000568674,0.000632639,0.000374013,0.000593985,0.000533456,0.000461752,0.000603691
gi|115486243|,0.000671513,0.00077148,0.000897528,0.000666799,0.000482193,0.000682948,0.000940053,0.000699986,0.000695776,0.000384397,0.000581639,0.000333257,0.000624045,0.000716772,0.00081375
gi|115486269|,0.000566061,0.000518046,0.000351249,0.000608318,0.000920794,0.000526946,0.000556022,0.00058553,0.000676395,0.000718209,0.000525473,0.000554757,0.00059267,0.000614021,0.000748646
gi|115486441|,0.000778359,0.000643772,0.000496344,0.000531477,0.000749312,0.000666521,0.000582935,0.000562211,0.000620204,0.000634925,0.0007073,0.000775566,0.000373582,0.000756609,0.000669726
