X,Description,...1.Control.1.csv,...1.Control.2.csv,...1.Control.3.csv,...2.Moderate.1.csv,...2.Moderate.2.csv,...2.Moderate.3.csv,...3.Extreme.3.csv,...3.Extreme.1.csv,...3.Extreme.2.csv,...4.3.Days.recovery.1.csv,...4.3.Days.recovery.2.csv,...4.3.days.recovery.3.csv,...5.6.Days.recovery.1.csv,...5.6.Days.recovery.2.csv,...5.6.days.recovery.3.csv
gi|115483248|,"Os10g0546600 protein (cDNA clone:J013039G17, full insert sequence) (Cytochrome P450 family protein, expressed)",7.56E-05,2.58E-05,3.79E-05,9.76E-05,0.00013094,7.05E-05,7.15E-05,7.93E-05,6.12E-05,0.000159274,2.34E-05,5.11E-05,0.000246614,0.000226609,0.000239042
gi|115483348|,Os10g0554900 protein (Expressed protein) (Putative uncharacterized protein OSJNBb0014I11.7),1.33E-05,1.36E-05,1.20E-05,3.56E-05,8.52E-05,6.19E-05,1.61E-05,1.39E-05,1.38E-05,1.20E-05,1.23E-05,1.15E-05,1.18E-05,5.78E-05,1.14E-05
gi|115483466|,"Os10g0563600 protein (cDNA clone:J013096G11, full insert sequence) (Peptide methionine sulfoxide reductase, putative, expressed)",0.000200545,0.000316992,0.000345857,0.000211956,0.000418108,0.000357121,0.000199612,0.000822775,0.000930708,0.00041171,0.000253647,0.000364428,0.000178494,0.000555531,0.00020447
gi|115483468|,Nucleoside diphosphate kinase (EC 2.7.4.6),3.10E-05,3.17E-05,0.000252334,0.000305318,0.000256241,0.000202652,3.78E-05,3.26E-05,3.23E-05,2.80E-05,2.88E-05,0.000188816,0.000193368,0.000243187,0.000294534
gi|115483480|,60S ribosomal protein L27,3.36E-05,3.44E-05,0.000395053,0.000872438,0.001265223,0.000909972,4.09E-05,0.000176529,0.000315424,0.000759672,0.000218409,0.000672429,0.000748522,0.000615027,0.001422053
gi|115483532|,"Os10g0567800 Os10g0567800 protein (cDNA clone:J033007I10, full insert sequence) (Dynamin-related protein 1C, putative, expressed) (Putative uncharacterized protein)",2.26E-05,2.31E-05,6.12E-05,6.73E-06,6.90E-06,7.02E-06,2.75E-05,2.37E-05,5.49E-05,6.80E-06,2.09E-05,6.54E-06,6.70E-06,6.55E-06,6.49E-06
gi|115483546|,"Os10g0568900 Os10g0568900 protein (Haloacid dehalogenase-like hydrolase family protein, putative, expressed)",0.000322224,0.000509324,0.000238158,7.86E-05,2.69E-05,8.20E-05,0.000249453,0.000276695,0.000396741,2.65E-05,2.72E-05,2.55E-05,2.61E-05,2.55E-05,7.58E-05
gi|115483552|,"Os10g0569200 protein (cDNA clone:J013127N17, full insert sequence) (Eukaryotic translation initiation factor 3 subunit 9, putative, expressed) (Putative eukaryotic initiation factor subunit)",5.65E-05,6.42E-06,0.000107695,6.17E-05,8.63E-05,7.61E-05,2.29E-05,8.56E-05,0.000137278,2.83E-05,0.000110575,7.09E-05,7.26E-05,6.01E-05,8.12E-05
gi|115483568|,Pyruvate kinase (EC 2.7.1.40),0.000143898,0.000112545,0.000114697,7.57E-06,7.76E-06,3.95E-05,7.21E-05,9.77E-05,0.000149917,2.29E-05,2.36E-05,6.62E-05,3.77E-05,5.16E-05,3.65E-05
gi|115483602|,"Os10g0573700 protein (cDNA clone:001-018-A08, full insert sequence) (cDNA clone:J013003D17, full insert sequence) (Mitochondrial carnitine/acylcarnitine carrier, putative, expressed)",0.002102221,0.001540622,0.001031767,0.002146475,0.001321063,0.001528574,0.000422882,0.001094482,0.000776042,0.001241038,0.000997947,0.000820001,0.001605877,0.001455516,0.001413761
gi|115483604|,"Os10g0573800 Os10g0573800 protein (cDNA, clone: J065167G16, full insert sequence) (Putative uncharacterized protein)",0.000874746,0.000403478,0.000480321,1.53E-05,1.57E-05,0.000431968,2.09E-05,1.80E-05,1.79E-05,1.55E-05,1.59E-05,0.000134159,1.53E-05,0.000731693,0.000695466
gi|115483624|,"Probable plastid-lipid-associated protein 3, chloroplastic",0.000210786,0.000124813,0.000130283,0.000168663,0.000193362,0.00011383,0.000229436,0.000151364,0.000219603,5.01E-05,3.09E-05,8.68E-05,9.87E-06,0.00012556,6.70E-05
gi|115483692|,Os10g0580800 ATP-dependent Clp protease proteolytic subunit,0.000318551,0.000325806,4.54E-05,4.50E-05,4.61E-05,1.56E-05,2.04E-05,0.000158366,0.000262008,1.51E-05,4.67E-05,0.000101997,4.48E-05,1.46E-05,4.34E-05
gi|115483737|,Os11g0104900 protein,0.000393779,0.000374971,0.000370441,0.000395872,0.000241649,0.000387572,0.00046583,0.000436083,0.000676207,0.000429294,0.000370272,0.000323347,0.000234459,0.000314454,0.000306917
gi|115483747|:reversed,NA,1.96E-05,4.29E-05,3.79E-05,2.75E-05,4.36E-05,2.35E-05,1.02E-05,2.05E-05,8.73E-06,2.27E-05,7.78E-06,1.70E-05,1.74E-05,6.57E-05,2.65E-05
gi|115483755|,Ubiquitin-activating enzyme E1,0.000182719,0.000205112,0.000237525,0.000267028,0.000241202,0.000303458,0.000298186,0.000304023,0.000338938,0.000334126,0.000301746,0.000228516,0.000305423,0.000151316,0.000311423
gi|115483997|,"Os11g0131900 Alpha-L-arabinofuranosidase C-terminus family protein, expressed (Os11g0131900 protein) (cDNA clone:J013002I08, full insert sequence)",0.000179799,0.000183894,0.000214397,6.43E-06,6.60E-06,6.71E-06,0.000113741,7.55E-06,7.49E-06,0.00014942,0.000153424,6.25E-06,6.40E-06,6.26E-06,6.20E-06
gi|115484165|,"Os11g0147800 protein (Stem-specific protein TSJT1, putative, expressed) (cDNA clone:001-039-G04, full insert sequence) (cDNA clone:006-211-B05, full insert sequence) (cDNA clone:J023109H06, full insert sequence) (Putative uncharacterized protein) (Stem-specific protein)",0.000270057,0.000276207,9.38E-05,0.000241512,0.000209621,9.69E-05,0.000126359,6.54E-05,0.000194783,1.88E-05,1.93E-05,9.03E-05,0.000129426,0.000126599,0.000232981
gi|115484175|,Pyruvate kinase (EC 2.7.1.40),0.000555086,0.000604956,0.000567202,0.000528965,0.000642763,0.000772411,0.000520299,0.000773587,0.000786877,0.000698686,0.000751173,0.000719676,0.000558844,0.000499105,0.000463179
gi|115484191|,"Os11g0150100 protein (Phosphoglycerate mutase family protein, expressed) (cDNA clone:001-047-F08, full insert sequence) (Phosphoglycerate mutase family, putative)",0.000125063,0.000127911,4.35E-05,8.60E-06,8.83E-06,8.97E-06,0.000245771,9.09E-05,0.00011025,0.000147729,6.25E-05,5.85E-05,8.56E-06,4.19E-05,8.30E-06
gi|115484259|,Histone H3.2,3.41E-05,3.49E-05,9.24E-05,0.000152387,0.000281362,0.000349674,4.15E-05,3.58E-05,0.000106516,0.00015392,0.000284483,0.000266564,0.00027299,0.000385708,0.000264608
gi|115484337|,"Os11g0163100 Actin-7, putative, expressed (Os11g0163100 protein) (cDNA clone:001-035-C05, full insert sequence) (Actin)",0.001115532,0.00137169,0.001279465,1.12E-05,1.15E-05,1.17E-05,1.52E-05,0.000855064,0.00090103,1.13E-05,1.16E-05,1.09E-05,1.12E-05,1.09E-05,1.08E-05
gi|115484359|,"ABA/WDS induced protein, expressed (Os11g0167800 protein) (cDNA clone:001-035-D06, full insert sequence) (cDNA clone:001-041-E02, full insert sequence) (cDNA clone:001-207-A11, full insert sequence) (cDNA clone:J013000K20, full insert sequence) (Abscisic acid-and stress-induced protein-rice) (Putative uncharacterized protein)",3.36E-05,3.44E-05,9.12E-05,3.01E-05,3.09E-05,3.14E-05,0.00061386,0.000388364,0.000245329,0.000151934,0.000592825,0.000321596,2.99E-05,2.93E-05,0.000145107
gi|115484367|,"Expressed protein (Os11g0168300 protein) (cDNA clone:006-203-D04, full insert sequence) (cDNA clone:J013068F13, full insert sequence)",1.71E-05,1.75E-05,1.54E-05,1.53E-05,4.70E-05,1.59E-05,2.08E-05,1.79E-05,1.78E-05,7.72E-05,4.76E-05,0.000104004,4.56E-05,4.47E-05,1.47E-05
gi|115484401|,"Fructose-bisphosphate aldolase, chloroplastic (ALDP) (EC 4.1.2.13)",0.0078585,0.009688145,0.007256016,0.01006993,0.0088944,0.005639512,0.008744587,0.010697256,0.011446621,0.005730456,0.006068285,0.005427112,0.008696042,0.008960072,0.008686063
gi|115484453|,"Dirigent-like protein, expressed (Os11g0178800 protein) (cDNA clone:001-111-H04, full insert sequence) (At3g13650)",2.88E-05,2.95E-05,0.000130117,0.000128813,0.000184984,0.000134355,3.50E-05,0.000151172,9.00E-05,7.81E-05,8.02E-05,2.50E-05,7.69E-05,7.52E-05,7.46E-05
gi|115484585|,"Os11g0199200 protein (Protein disulfide-isomerase, putative, expressed) (cDNA clone:J013147I21, full insert sequence) (Protein disulfide isomerase 1-1) (Protein disulfide isomerase 2) (Putative uncharacterized protein)",0.000504893,0.000460059,0.000439512,0.000172401,0.000581053,0.000607956,0.000145179,0.000260132,0.000449503,0.000538992,0.000349092,0.000694098,0.000318649,0.000215785,0.000372221
gi|115484731|,Os11g0216300 protein (Fragment),4.41E-05,0.000135255,7.40E-05,8.45E-05,0.000109759,5.29E-05,9.96E-05,9.91E-05,0.00017714,6.26E-05,2.92E-05,2.74E-05,0.000128912,6.03E-05,3.80E-05
gi|115484761|,60S ribosomal protein L10-1 (Putative tumor suppressor SC34) (Protein QM),0.000432797,2.11E-05,0.000316498,0.00057136,0.000397021,0.000326806,0.000476369,2.16E-05,0.000322073,0.000242014,0.000133808,1.79E-05,0.000385208,0.000376795,0.000871218
gi|115484851|,"Os11g0236100 protein (Sucrose-phosphate synthase, putative, expressed) (Glycosyl transferase, group 1 family protein, putative)",0.000158005,0.000249751,0.000168686,0.00017556,0.000276712,0.000156315,0.000203869,0.000286435,0.000483868,0.000194627,0.000128788,6.24E-05,0.000208816,0.000254278,0.000210666
gi|115484853|,Os11g0236200 Os11g0236200 protein,0.000105124,2.15E-05,5.70E-05,5.64E-05,1.93E-05,9.81E-05,0.000127888,0.000330992,0.000328566,1.90E-05,1.95E-05,1.83E-05,5.61E-05,1.83E-05,1.81E-05
gi|115484891|,"Os11g0242400 protein (Rieske domain containing protein, expressed) (cDNA clone:J013093A06, full insert sequence) (Putative uncharacterized protein) (Rieske [2Fe-2S] domain, putative)",0.000795382,0.000777341,0.000558842,0.00071131,0.000826919,0.00064299,0.000279532,0.000871875,0.000902313,0.000622673,0.000278697,0.0004762,0.000707924,0.000538583,0.000472706
gi|115484899|,"Chlorophyll A-B binding protein, expressed (Os11g0242800 protein) (cDNA clone:006-301-D05, full insert sequence) (cDNA clone:J013001B10, full insert sequence) (Chlorophyll a/b-binding protein CP26-maize) (Putative uncharacterized protein)",0.008001945,0.006353747,0.007010954,0.006602115,0.006740625,0.006244085,0.005505835,0.009698625,0.009017968,0.005891341,0.00566618,0.005668219,0.0061112,0.00594777,0.005359398
gi|115484939|,Os11g0247300 Tubulin alpha-2 chain,0.000115404,9.66E-05,8.53E-05,0.000140735,9.62E-06,9.79E-06,3.83E-05,5.51E-05,1.09E-05,0.00023692,9.73E-06,0.000209711,9.34E-06,0.000191809,0.000135765
gi|115485081|,"Os11g0275500 protein (Dienelactone hydrolase family, putative)",1.77E-05,1.81E-05,8.01E-05,0.000174467,0.000178962,0.000181973,6.47E-05,1.86E-05,1.85E-05,0.000272345,0.000279644,0.000169549,0.000236777,0.000138964,0.000137704
gi|115485133|,Os11g0291500 Os11g0291500 protein (Fragment),0.000219875,0.000289134,0.000425624,2.81E-05,2.88E-05,0.000146495,3.82E-05,3.30E-05,3.27E-05,2.84E-05,8.74E-05,2.73E-05,2.80E-05,2.73E-05,2.71E-05
gi|115485231|,Adenylate kinase B (AK B) (EC 2.7.4.3) (ATP-AMP transphosphorylase B),0.000371046,0.000499337,0.000299903,0.000296897,0.000232888,0.00030967,0.00045139,0.000430414,0.000345876,0.000405727,0.000307923,0.00015275,0.000260721,0.000255027,0.00021902
gi|115485299|,"Mitochondrial carrier protein, expressed (Os11g0432400 protein) (cDNA clone:001-016-G08, full insert sequence) (cDNA clone:J013132N13, full insert sequence) (2-oxoglutarate/malate translocator (Clone OMT103), mitochondrial membrane-proso millet) (Putative uncharacterized protein)",0.001551456,0.001292334,0.001372617,0.001959618,0.001393866,0.001208452,0.001186922,0.001729013,0.000616549,0.000707939,0.000934604,0.000820133,0.002007233,0.001907696,0.002083583
gi|115485403|,Adenosylhomocysteinase (EC 3.3.1.1) (Fragment),0.001511501,0.001110161,0.00120047,0.001333591,0.00079099,0.000955697,0.001123022,0.00090497,0.000813787,0.001823507,0.001703021,0.0012431,0.000984146,0.001015643,0.001374004
gi|115485405|,Serine hydroxymethyltransferase (EC 2.1.2.1),0.000618802,0.000549893,0.000265753,0.00035381,0.00030709,0.000274408,0.00067875,0.00071333,0.00047559,0.000247411,0.000310496,0.000273306,0.000279895,0.000150138,0.000148777
gi|115485513|,"40S ribosomal protein S5, putative, expressed (Os11g0482000 protein) (cDNA clone:001-013-A08, full insert sequence) (cDNA clone:001-029-G10, full insert sequence) (Putative uncharacterized protein)",2.35E-05,2.40E-05,2.12E-05,0.000651144,0.000323186,0.000722974,0.000828619,0.000714864,0.000611745,0.000827426,0.000893173,0.000673614,0.000564426,0.00075658,0.000790247
gi|115485529|,"Os11g0484000 Haloacid dehalogenase-like hydrolase family protein, putative, expressed (Os11g0484000 protein) (cDNA clone:J013002P15, full insert sequence)",9.16E-06,2.81E-05,4.14E-05,8.20E-06,8.41E-06,2.56E-05,0.000122628,0.000125029,2.86E-05,2.48E-05,8.50E-06,2.39E-05,8.16E-06,7.98E-06,7.91E-06
gi|115485537|,"Os11g0484500 6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)",0.000163243,6.87E-05,6.07E-05,4.29E-05,4.40E-05,8.06E-05,0.000198591,0.00021164,9.00E-05,7.81E-05,8.91E-06,4.17E-05,8.55E-06,8.36E-06,8.28E-06
gi|115485699|,"Glycosyl hydrolases family 38 protein, expressed (Os11g0525600 protein) (cDNA clone:J013151H23, full insert sequence)",0.000233061,0.000219673,0.000160999,0.00033103,0.000180259,0.000225919,0.000194577,0.000206235,0.00048086,0.000243548,0.000258553,0.000154892,0.000174896,0.000202904,0.000122216
gi|115485721|,"Os11g0528500 protein (Rubredoxin family protein, expressed) (cDNA clone:001-015-F04, full insert sequence) (Putative uncharacterized protein)",3.20E-05,3.27E-05,0.00020228,0.000772404,0.000557546,8.95E-05,0.000272408,3.36E-05,0.000166635,2.89E-05,8.90E-05,0.000472619,0.000654842,0.000807638,0.00019318
gi|115485731|,Os11g0530600 Chalcone synthase (EC 2.3.1.74) (Naregenin-chalcone synthase),8.45E-05,0.000160482,5.45E-05,1.08E-05,1.11E-05,5.63E-05,1.47E-05,1.27E-05,1.26E-05,1.09E-05,3.36E-05,1.05E-05,3.22E-05,1.05E-05,1.04E-05
gi|115485789|,Os11g0540100 Os11g0540100 protein,6.57E-05,3.73E-05,6.60E-06,6.53E-06,6.70E-06,6.81E-06,2.67E-05,6.90E-05,3.80E-05,6.60E-06,6.77E-06,6.35E-06,6.50E-06,1.91E-05,3.15E-05
gi|115485825|,Os11g0544800 protein (Fragment),0.000111122,0.000166107,0.00031659,0.000160531,0.000133301,0.000135544,9.36E-05,0.000242221,0.000133581,0.000193031,0.000150636,9.66E-05,0.000144551,0.000171161,0.000184358
gi|115485837|,"ATP-binding cassette sub-family E member 1, putative, expressed (Os11g0546000 protein)",0.000160789,5.48E-05,0.000172916,0.00010271,6.32E-05,0.00014998,4.66E-05,4.02E-05,5.58E-05,7.61E-05,2.13E-05,4.66E-05,3.41E-05,8.67E-05,0.000138715
gi|115485847|,14-3-3-like protein GF14-D (G-box factor 14-3-3 homolog D),0.000689331,0.001066585,0.000558842,0.000648082,0.000405353,0.000478121,0.000881601,0.000834774,0.000718168,0.000494945,0.000868877,0.000660536,0.000424754,0.00032315,0.000625192
gi|115485887|,"Os11g0555600 Os11g0555600 protein (Protein kinase domain containing protein, expressed) (cDNA clone:J033110K06, full insert sequence)",3.69E-05,1.26E-05,1.11E-05,1.10E-05,1.13E-05,1.15E-05,7.48E-05,6.45E-05,8.97E-05,1.11E-05,1.14E-05,1.07E-05,1.09E-05,1.07E-05,5.30E-05
gi|115485913|,"Os11g0558900 Leucine Rich Repeat family protein, expressed (Os11g0558900 protein)",2.39E-05,3.42E-05,1.30E-05,4.28E-06,1.32E-05,4.46E-06,1.75E-05,1.51E-05,4.98E-06,3.02E-05,4.44E-06,4.16E-06,4.26E-06,4.16E-06,1.24E-05
gi|115486079|,"Os11g0591100 GDP-mannose 3,5-epimerase 2 (GDP-Man 3,5-epimerase 2) (EC 5.1.3.18)",8.67E-05,1.27E-05,0.000212576,1.11E-05,1.14E-05,5.78E-05,0.000346542,0.000246973,0.00019355,3.36E-05,1.15E-05,7.53E-05,5.51E-05,5.39E-05,1.07E-05
gi|115486133|,"Harpin binding protein 1, putative, expressed (Os11g0595200 protein) (cDNA clone:001-208-A08, full insert sequence) (cDNA clone:J023080K06, full insert sequence) (Putative uncharacterized protein)",0.000862909,0.000769894,0.00071317,0.000508993,0.000757895,0.000462389,0.000915747,0.002716935,0.002467486,0.000746297,0.000527896,0.000462732,0.000637298,0.000591411,0.000427658
gi|115486155|,DEAD-box ATP-dependent RNA helicase 52C (EC 3.6.1.-),0.000102859,8.09E-06,7.15E-06,6.37E-05,2.18E-05,6.64E-05,9.63E-06,8.30E-06,8.24E-06,7.15E-06,7.34E-06,3.44E-05,9.15E-05,3.44E-05,7.51E-05
gi|115486179|,"40S ribosomal protein S9, putative, expressed (Os03g0154700 protein) (Os11g0602500 protein) (Os11g0602600 protein) (cDNA clone:001-038-H02, full insert sequence) (cDNA clone:006-202-G08, full insert sequence) (cDNA clone:006-303-F09, full insert sequence) (cDNA clone:006-310-G01, full insert sequence) (cDNA clone:006-311-D11, full insert sequence) (Putative uncharacterized protein)",2.30E-05,2.35E-05,0.000435749,0.00071897,0.000484637,0.000749901,8.38E-05,0.000313398,0.000741855,0.000518718,0.000447402,0.000459147,0.000429328,0.000379957,0.000455778
gi|115486187|,"Os11g0603200 ABC transporter family protein, expressed (Os11g0603200 protein) (cDNA clone:J013035E03, full insert sequence)",2.02E-05,6.19E-05,1.82E-05,6.01E-06,6.16E-06,6.27E-06,8.17E-06,3.53E-05,0.000119006,6.07E-06,6.23E-06,2.92E-05,5.98E-06,5.85E-06,5.80E-06
gi|115486243|,"Os11g0610900 protein (Seryl-tRNA synthetase family protein, expressed)",0.000121695,8.62E-05,0.000109934,7.53E-05,2.58E-05,9.61E-05,7.97E-05,8.84E-05,0.000204808,2.54E-05,9.55E-05,8.95E-05,4.17E-05,4.07E-05,4.04E-05
gi|115486269|,Proteasome subunit alpha type-5 (EC 3.4.25.1) (20S proteasome alpha subunit E) (20S proteasome subunit alpha-5),0.001102998,0.000512781,0.000561606,0.000555977,0.000459919,0.000318008,0.000170779,0.00018943,0.000271615,0.000271729,0.000390617,0.000296296,0.000339138,0.00036665,0.000501737
gi|115486441|,Os11g0644700 protein (Fragment),2.11E-05,2.16E-05,5.72E-05,1.89E-05,0.000213015,1.97E-05,2.57E-05,2.22E-05,6.60E-05,0.000133481,0.000215378,0.000238504,1.88E-05,1.84E-05,9.11E-05
gi|115486449|,"Dirigent-like protein, expressed (Os11g0645400 protein) (cDNA clone:001-045-D09, full insert sequence) (cDNA clone:J013049N05, full insert sequence)",2.98E-05,3.05E-05,8.07E-05,2.66E-05,2.73E-05,2.78E-05,3.62E-05,3.13E-05,3.10E-05,0.00013457,8.29E-05,0.000181263,7.96E-05,0.000129699,0.000128524
gi|115486477|,"Leucine Rich Repeat family protein, expressed (Os11g0653300 protein) (Putative uncharacterized protein)",4.87E-05,3.87E-05,4.89E-06,3.39E-05,4.96E-06,5.05E-06,0.000125022,6.24E-05,7.33E-05,4.89E-06,5.52E-05,8.93E-05,2.41E-05,2.35E-05,7.00E-05
gi|115486523|,Translationally-controlled tumor protein homolog (TCTP),2.76E-05,2.82E-05,0.001021799,0.000764836,0.000531462,0.000643339,0.000771927,0.000608045,0.001235919,0.000872215,0.000742063,0.000743276,0.000613867,0.000792608,0.000595017
gi|115486793|,"Heat shock cognate 70 kDa protein, putative, expressed (Os11g0703900 protein) (DnaK-type molecular chaperone hsp70-rice)",0.001752724,0.001687634,0.001503833,0.001829798,0.001728934,0.001963243,0.001775389,0.001470084,0.001398186,0.002391416,0.002292266,0.001421299,0.001821087,0.001985624,0.001613325
gi|115486823|,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic (RuBisCO activase) (RA)",0.015577199,0.017691056,0.01898847,0.0135997,0.012751765,0.011849422,0.019241554,0.015229062,0.015639111,0.011573334,0.010570994,0.009905154,0.011229079,0.012348527,0.010377152
gi|115486898|,Ferritin,0.000315448,0.000284676,0.000284961,0.000381672,0.000459592,0.000467325,0.000880376,0.000915314,0.00086994,0.000486082,0.000430267,0.000435419,0.000313793,0.000145393,0.000208108
gi|115486932|,Os12g0108800 protein,3.46E-06,1.06E-05,3.12E-06,4.02E-05,3.17E-06,9.67E-06,4.20E-06,1.81E-05,3.60E-06,3.12E-06,3.20E-06,3.00E-06,1.54E-05,1.50E-05,8.94E-06
gi|115487000|,Non-specific lipid-transfer protein 1 (LTP 1) (PAPI),4.61E-05,4.72E-05,4.17E-05,0.000123797,4.23E-05,0.000215206,5.61E-05,4.84E-05,4.81E-05,0.001292114,0.001497939,0.002205638,0.000944595,0.000441896,0.000835973
gi|115487006|,"Os12g0115700 Os12g0115700 protein (Chalcone-flavanone isomerase family protein, expressed)",0.000375597,0.00015818,0.000219545,1.98E-05,6.08E-05,2.06E-05,2.69E-05,0.000115941,0.000299237,2.00E-05,0.000102462,0.000134411,1.97E-05,1.92E-05,1.91E-05
gi|115487008|,"Os12g0115900 protein (cDNA clone:001-014-A09, full insert sequence) (Elongation factor P, putative, expressed)",2.08E-05,2.12E-05,0.000281489,0.000315823,0.000285846,0.000174394,0.000328534,0.000239827,0.000281354,0.000281472,0.000327552,0.000198595,0.000277341,0.000235113,0.000268825
gi|115487090|,"Os12g0123500 protein (GDA1/CD39 family protein, expressed)",1.07E-05,1.09E-05,4.82E-05,0.000143038,0.000107597,9.95E-06,1.30E-05,0.000167865,7.78E-05,6.74E-05,9.89E-06,9.27E-06,2.85E-05,6.50E-05,6.44E-05
gi|115487100|,"Os12g0124000 protein (FHA domain containing protein, expressed)",2.17E-05,2.22E-05,0.00029439,0.000330298,0.000418527,0.000385039,0.000343591,0.000478836,0.000203711,0.000255123,0.000221659,0.000245461,0.000406073,0.000321547,0.000281146
gi|115487104|,40S ribosomal protein S16,3.10E-05,3.17E-05,0.000308409,0.000416342,0.000427068,0.000434254,0.000339816,0.000228017,9.70E-05,0.000420532,0.000489378,0.000836185,0.000524856,0.000459352,0.000401637
gi|115487150|,"Os12g0128700 protein (Alpha-L-arabinofuranosidase C-terminus family protein, expressed)",0.000236357,0.000197787,0.000239394,0.000211374,0.000269381,0.000193744,8.71E-06,9.77E-05,0.00023132,0.000148804,0.000166078,0.000180516,0.000172119,0.000143418,0.000216266
